dog_id,gender,pet_breed,dob,dod,is_neutered
402,Female,"Retriever, Labrador",2016-06-03 00:00:00+00:00,,True
403,Male,Pit Bull,2007-11-18 00:00:00+00:00,2019-11-04T00:00:00.000Z,True
404,Male,Chihuahua,2007-12-05 10:14:00+00:00,,True
405,Male,Bulldog,2013-02-12 00:00:00+00:00,,True
406,Female,Mixed Breed,2019-02-21 09:32:00+00:00,,True
407,Female,"Retriever, Labrador",2011-10-01 00:00:00+00:00,,True
408,Male,Dachshund,2016-10-04 07:21:00+00:00,,True
409,Female,Maltese,2013-03-27 00:00:00+00:00,,True
410,Female,"Terrier, Yorkshire",2012-08-05 18:11:00+00:00,,True
411,Female,Boxer,2012-10-10 18:05:00+00:00,,True
412,Male,Boxer,2018-04-26 14:42:00+00:00,,True
413,Male,"Retriever, Golden",2015-06-01 14:31:00+00:00,,False
414,Male,Mastiff,2016-03-20 00:00:00+00:00,,True
415,Female,Boxer,2009-02-26 00:00:00+00:00,2021-06-21T15:27:49.000Z,True
416,Female,"Shepherd, German",2009-06-08 00:00:00+00:00,2021-02-03T16:54:00.000Z,True
417,Female,Terrier,2017-12-28 13:44:00+00:00,,True
418,Male,"Shepherd, German",2013-10-25 15:48:00+00:00,,True
419,Male,Mixed Breed,2018-04-29 00:00:00+00:00,,False
420,Female,"Retriever, Golden",2017-06-01 00:00:00+00:00,,True
421,Female,Great Dane,2018-06-01 17:28:00+00:00,,True
422,Male,"Shepherd, German",2016-06-16 00:00:00+00:00,,True
423,Male,Siberian Husky,2010-11-11 00:00:00+00:00,,True
424,Male,"Terrier, Yorkshire",2017-04-01 11:27:00+00:00,,True
425,Male,Chihuahua,2009-11-01 00:00:00+00:00,2020-12-08T00:00:00.000Z,True
426,Male,"Terrier, Yorkshire",2017-02-17 17:30:00+00:00,,True
427,Female,"Terrier, American Staffordshire",2019-02-09 00:00:00+00:00,,True
428,Male,"Retriever, Golden",2016-12-10 00:00:00+00:00,,True
429,Female,Mixed Breed,2010-04-30 11:05:00+00:00,,True
430,Female,Great Dane,2013-03-27 12:39:00+00:00,,True
431,Male,Pomeranian,2010-08-23 00:00:00+00:00,,True
432,Female,Pit Bull,2016-11-02 00:00:00+00:00,,True
433,Male,Chinese Shar-Pei,2011-09-27 09:20:00+00:00,,True
434,Male,"Welsh Corgi, Pembroke",2009-02-05 17:34:00+00:00,2020-12-04T00:00:00.000Z,True
435,Male,Lhasa Apso,2014-08-06 00:00:00+00:00,,True
436,Female,"Retriever, Golden",2016-11-08 00:00:00+00:00,,True
437,Female,"Shepherd, German",2009-06-06 00:00:00+00:00,2021-01-29T09:59:54.000Z,True
438,Female,"Terrier, Bull",2015-08-31 00:00:00+00:00,,True
439,Female,"Terrier, Bull",2014-06-06 00:00:00+00:00,,True
440,Female,Shih Tzu,2017-07-21 10:39:00+00:00,,True
441,Female,Poodle,2019-02-06 18:05:00+00:00,,True
442,Female,Siberian Husky,2016-09-23 00:00:00+00:00,,True
443,Female,"Terrier, Staffordshire Bull",2018-10-23 17:56:00+00:00,,True
444,Male,"Dachshund, Short Haired",2007-01-20 08:06:00+00:00,,True
445,Male,"Spaniel, Cocker",2016-12-07 09:13:00+00:00,,True
446,Female,Mixed Breed,2014-10-31 10:45:00+00:00,,True
447,Male,Catahoula Leopard Dog,2014-12-05 00:00:00+00:00,,True
448,Female,"Retriever, Labrador",2014-12-18 15:32:00+00:00,,True
449,Male,Pit Bull,2009-05-29 11:18:00+00:00,2021-06-18T14:08:00.000Z,True
450,Male,Bichon Frise,2012-01-30 15:46:00+00:00,,True
451,Male,"Retriever, Labrador",2007-10-03 00:00:00+00:00,,True
452,Female,Bulldog,2016-02-08 00:00:00+00:00,,True
453,Male,Pit Bull,2014-05-15 10:32:00+00:00,,True
454,Male,Pit Bull,2013-12-19 00:00:00+00:00,,False
455,Female,"Collie, Border",2013-09-01 00:00:00+00:00,,True
456,Male,Chihuahua,2015-05-07 13:16:00+00:00,,True
457,Female,Chihuahua,2015-03-01 00:00:00+00:00,,True
458,Female,"Terrier, Yorkshire",2018-02-20 00:00:00+00:00,,True
459,Female,Bichon Frise,2011-03-01 00:00:00+00:00,,True
460,Male,"Retriever, Golden",2018-05-20 00:00:00+00:00,,True
461,Female,"Terrier, American Staffordshire",2016-02-25 00:00:00+00:00,,True
462,Female,Pit Bull,2019-06-22 00:00:00+00:00,,True
463,Female,Beagle,2012-02-16 17:07:00+00:00,,True
464,Male,"Shepherd, Australian",2015-01-19 11:10:00+00:00,,True
465,Male,Husky,2015-06-28 14:24:00+00:00,,True
466,Male,Pit Bull,2017-05-03 14:17:00+00:00,,False
467,Female,Pit Bull,2014-03-07 00:00:00+00:00,,True
468,Male,Beagle,2017-11-20 00:00:00+00:00,,True
469,Male,"Retriever, Labrador",2018-07-05 00:00:00+00:00,,True
470,Female,Pit Bull,2016-06-05 16:02:00+00:00,,True
471,Male,Maltese,2008-10-09 00:00:00+00:00,,True
472,Female,"Retriever, Labrador",2019-08-02 21:00:00+00:00,,True
473,Female,"Terrier, Jack Russell",2006-11-23 00:00:00+00:00,2019-12-28T00:00:00.000Z,True
474,Male,Chihuahua,2010-06-10 00:00:00+00:00,,True
475,Male,"Retriever, Labrador",2017-05-21 08:21:00+00:00,,True
476,Male,Shih Tzu,2014-02-22 00:00:00+00:00,,True
477,Female,Dachshund,2013-12-28 00:00:00+00:00,,True
478,Female,Mixed Breed,2013-02-24 00:00:00+00:00,,True
479,Female,"Poodle, Toy",2007-07-06 00:00:00+00:00,,True
480,Female,Dalmatian,2018-06-20 00:00:00+00:00,,True
481,Male,"Retriever, Labrador",2019-07-16 00:00:00+00:00,,True
482,Female,"Retriever, Labrador",2016-10-01 00:00:00+00:00,,True
483,Female,"Retriever, Golden",2019-09-30 00:00:00+00:00,,True
484,Female,"Retriever, Golden",2014-02-01 00:00:00+00:00,,True
485,Male,"Retriever, Labrador",2017-06-01 00:00:00+00:00,,True
486,Male,"Mountain Dog, Bernese",2017-05-29 10:23:00+00:00,,True
487,Male,Chinese Crested,2012-09-13 00:00:00+00:00,,True
488,Female,Sharpei,2010-07-03 10:00:00+00:00,2019-12-19T13:26:00.000Z,True
489,Female,Rhodesian Ridgeback,2018-09-07 00:00:00+00:00,,True
490,Male,"Retriever, Golden",2016-05-26 18:18:00+00:00,,True
491,Male,"Shepherd, German",2012-10-08 09:52:00+00:00,,True
492,Female,Rottweiler,2016-11-22 00:00:00+00:00,,True
493,Male,Polish Owczarek Nizinny,2017-05-12 00:00:00+00:00,,True
494,Female,Husky,2010-11-01 12:04:00+00:00,,True
495,Male,"Terrier, Yorkshire",2008-05-04 15:32:00+00:00,,True
496,Male,Chihuahua (Smooth Coat),2011-04-26 15:37:00+00:00,,False
497,Male,"Mountain Dog, Bernese",2017-02-27 00:00:00+00:00,,False
498,Female,"Poodle, Miniature",2018-07-28 00:00:00+00:00,,True
499,Female,"Retriever, Labrador",2017-05-11 09:04:00+00:00,,True
500,Male,"Spaniel, Cavalier King Charles",2014-09-13 14:46:00+00:00,,True
501,Female,"Collie, Border",2014-09-22 00:00:00+00:00,,True
502,Female,Great Pyrenees,2018-03-29 00:00:00+00:00,,True
503,Male,"Retriever, Golden",2016-11-04 11:36:00+00:00,,True
504,Male,Shih Tzu,2012-09-06 14:21:00+00:00,,True
505,Male,Husky,2019-01-23 14:28:00+00:00,,True
506,Female,"Terrier, Yorkshire",2017-04-02 00:00:00+00:00,,True
507,Female,Bulldog,2009-11-22 12:28:00+00:00,2020-03-12T13:59:00.000Z,True
508,Male,Lhasa-Poo,2011-06-15 10:19:00+00:00,,False
509,Male,"Retriever, Labrador",2016-01-03 00:00:00+00:00,,True
510,Female,"Terrier, Yorkshire",2018-10-29 00:00:00+00:00,,True
511,Male,Beagle,2015-03-15 00:00:00+00:00,,True
512,Female,"Retriever, Golden",2017-08-28 00:00:00+00:00,,True
513,Male,Maltese,2012-03-06 00:00:00+00:00,,True
514,Male,Corgi,2015-12-29 00:00:00+00:00,,True
515,Female,Mixed Breed,2016-08-23 00:00:00+00:00,,True
516,Male,Shiba Inu,2009-11-24 18:09:00+00:00,,True
517,Female,"Retriever, Labrador",2014-03-09 00:00:00+00:00,,True
518,Male,"Shepherd, German",2010-02-16 09:06:00+00:00,2020-02-12T00:00:00.000Z,False
519,Female,Mixed Breed,2010-03-15 00:00:00+00:00,,True
520,Male,"Retriever, Labrador",2016-10-10 00:00:00+00:00,,True
521,Female,"Retriever, Labrador",2017-10-28 00:00:00+00:00,,True
522,Male,Shih Tzu,2012-12-18 00:00:00+00:00,,True
523,Male,Mixed Breed,2017-04-21 14:36:00+00:00,,True
524,Male,"Bulldog, English",2014-09-14 00:00:00+00:00,,True
525,Female,"Shepherd, German",2008-03-07 00:00:00+00:00,,True
526,Female,"Terrier, American Pit Bull",2013-09-05 02:00:00+00:00,,True
527,Female,Havanese,2018-11-03 00:00:00+00:00,,True
528,Male,"Terrier, Yorkshire",2014-04-11 00:00:00+00:00,,False
529,Male,"Shepherd, Australian",2016-07-29 00:00:00+00:00,,True
530,Female,Catahoula Leopard Dog,2014-06-28 09:29:00+00:00,,True
531,Male,"Bulldog, French",2013-05-08 10:24:00+00:00,,True
532,Female,Mixed Breed,2018-01-13 00:00:00+00:00,,True
533,Male,Pug,2010-11-09 14:07:00+00:00,,True
534,Male,"Shepherd, German",2019-03-02 00:00:00+00:00,,True
535,Female,"Shepherd, German",2018-08-23 13:11:00+00:00,,True
536,Female,Pit Bull,2018-02-09 15:34:00+00:00,,True
537,Male,"Bulldog, French",2012-12-20 00:00:00+00:00,,True
538,Male,Boxer,2016-08-31 12:54:00+00:00,,True
539,Male,Maltese,2008-10-24 00:00:00+00:00,,True
540,Female,"Retriever, Labrador",2018-07-14 16:17:00+00:00,,True
541,Male,Pug,2018-03-07 12:54:00+00:00,,True
542,Male,Alaskan Klee Kai,2016-09-26 00:00:00+00:00,,True
543,Male,Pug,2016-03-05 17:50:00+00:00,,True
544,Female,"Retriever, Labrador",2015-01-14 19:05:00+00:00,,True
545,Female,Schnauzer,2018-03-14 00:00:00+00:00,,True
546,Female,"Retriever, Labrador",2018-03-19 00:00:00+00:00,,True
547,Male,Red Heeler,2008-03-02 13:34:00+00:00,,True
548,Female,Chihuahua,2017-06-04 00:00:00+00:00,,True
549,Female,Pointer,2017-04-03 17:21:00+00:00,,True
550,Female,"Shepherd, German",2018-02-27 00:00:00+00:00,,False
551,Male,Hound,2017-07-04 15:24:00+00:00,,True
552,Female,Pit Bull,2015-09-24 11:08:00+00:00,,True
553,Female,"Retriever, Labrador",2018-05-29 14:11:00+00:00,2019-11-28T00:00:00.000Z,True
554,Male,"Bulldog, American",2011-01-13 00:00:00+00:00,,True
555,Male,Shih Tzu,2014-11-01 12:24:00+00:00,,True
556,Male,"Retriever, Labrador",2018-06-25 15:03:00+00:00,,True
557,Male,Rottweiler,2017-11-26 16:26:00+00:00,,True
558,Female,"Retriever, Labrador",2007-07-28 00:00:00+00:00,,True
559,Female,"Shepherd, German",2013-01-24 00:00:00+00:00,,True
560,Male,"Shepherd, German",2015-02-28 00:00:00+00:00,,True
561,Male,Sheltie,2004-04-16 00:00:00+00:00,2020-05-23T10:57:00.000Z,True
562,Male,"Bulldog, English",2014-07-08 00:00:00+00:00,,True
563,Female,"Terrier, Yorkshire",2017-02-26 12:28:00+00:00,,True
564,Female,Boxer,2014-04-03 00:00:00+00:00,,True
565,Female,Bichon Frise,2008-04-28 00:00:00+00:00,,True
566,Male,"Terrier, American Staffordshire",2017-02-13 00:00:00+00:00,,True
567,Male,Mixed Breed,2017-12-31 21:00:00+00:00,,True
568,Male,"Retriever, Labrador",2017-11-06 00:00:00+00:00,,False
569,Male,Mastiff,2017-04-18 11:58:00+00:00,,True
570,Female,Pomeranian,2017-03-30 00:00:00+00:00,,True
571,Female,"Shepherd, Australian",2014-06-22 17:35:00+00:00,,True
572,Male,"Bulldog, French",2017-02-26 00:00:00+00:00,,False
573,Female,Pit Bull,2017-03-13 14:43:00+00:00,,True
574,Female,Pit Bull,2013-03-15 00:00:00+00:00,,True
575,Male,"Terrier, Yorkshire",2010-05-10 00:00:00+00:00,,True
576,Female,Rhodesian Ridgeback,2012-01-12 00:00:00+00:00,,True
577,Male,"Retriever, Labrador",2014-02-18 00:00:00+00:00,,True
578,Male,"Mountain Dog, Bernese",2017-07-20 15:06:00+00:00,,True
579,Male,"Retriever, Labrador",2007-10-08 00:00:00+00:00,,True
580,Male,"Pinscher, Doberman",2015-07-21 12:27:00+00:00,,True
581,Female,Belgian Malinois,2019-05-19 00:00:00+00:00,,True
582,Male,"Shepherd, Australian",2014-11-17 00:00:00+00:00,,True
583,Female,"Retriever, Labrador",2018-03-03 00:00:00+00:00,,True
584,Female,"Bulldog, English",2011-03-21 00:00:00+00:00,,True
585,Female,Retriever,2016-08-16 18:52:00+00:00,,True
586,Female,Poodle,2013-02-15 00:00:00+00:00,,True
587,Female,"Terrier, Yorkshire",2013-11-21 15:52:00+00:00,2020-03-06T00:00:00.000Z,True
588,Female,"Retriever, Labrador",2014-09-13 00:00:00+00:00,,True
589,Male,Mastiff,2012-06-04 15:27:00+00:00,2021-04-18T00:00:00.000Z,True
590,Male,"Shepherd, Australian",2015-12-28 00:00:00+00:00,,True
591,Male,"Terrier, Staffordshire Bull",2013-08-02 17:28:00+00:00,,True
592,Male,"Bulldog, English",2016-10-03 00:00:00+00:00,,True
593,Female,"Retriever, Labrador",2016-06-14 00:00:00+00:00,,True
594,Male,Retriever,2012-02-19 00:00:00+00:00,,True
595,Male,Rottweiler,2016-11-01 10:26:00+00:00,,True
596,Male,"Retriever, Labrador",2016-12-31 00:00:00+00:00,,True
597,Male,"Shepherd, German",2012-01-06 16:52:00+00:00,,True
598,Male,"Shepherd, German",2013-07-24 00:00:00+00:00,,True
599,Male,Pit Bull,2015-10-21 00:00:00+00:00,,False
600,Male,"Poodle, Toy",2007-02-27 00:00:00+00:00,,True
601,Male,Mixed Breed,2013-03-17 00:00:00+00:00,,True
602,Female,Mixed Breed,2017-10-27 00:00:00+00:00,,True
603,Male,Shih Tzu,2012-03-04 15:02:00+00:00,,True
604,Male,Pit Bull,2017-12-26 16:37:00+00:00,,False
605,Male,"Terrier, Yorkshire",2015-09-02 16:28:00+00:00,,False
606,Female,Chow Chow,2015-10-29 00:00:00+00:00,,True
607,Female,Mixed Breed,2014-03-10 00:00:00+00:00,,True
608,Female,"Shepherd, German",2019-02-01 18:02:00+00:00,,True
609,Male,Dalmatian,2017-12-25 00:00:00+00:00,,True
610,Male,Poodle,2017-06-14 11:36:00+00:00,,True
611,Male,Mixed Breed,2006-10-16 00:00:00+00:00,,True
612,Male,"Shepherd, German",2016-10-07 00:00:00+00:00,,True
613,Female,Husky,2017-09-24 00:00:00+00:00,,True
614,Male,Maltese,2012-11-12 10:57:00+00:00,,True
615,Male,Corgi,2017-01-30 00:00:00+00:00,,True
616,Female,Dachshund,2015-02-15 00:00:00+00:00,,True
617,Female,Boxer,2011-01-01 00:00:00+00:00,,True
618,Female,"Terrier, American Pit Bull",2018-01-02 11:11:00+00:00,,True
619,Female,"Shepherd, Australian",2010-05-05 14:26:00+00:00,2020-05-29T10:20:28.000Z,True
620,Male,Terrier,2017-12-31 15:44:00+00:00,,True
621,Male,Hound,2014-03-20 16:10:00+00:00,,True
622,Female,Beagle,2011-07-17 00:00:00+00:00,,True
623,Female,Terrier,2012-01-01 12:35:00+00:00,,True
624,Male,"Terrier, Yorkshire",2010-09-25 17:53:00+00:00,,True
625,Female,"Spaniel, Cocker",2012-02-15 11:06:00+00:00,,True
626,Male,Mixed Breed,2012-05-04 14:07:00+00:00,,True
627,Male,"Retriever, Labrador",2017-11-15 00:00:00+00:00,,False
628,Female,"Shepherd, German",2010-05-21 12:57:00+00:00,2021-09-22T13:25:38.000Z,True
629,Female,"Terrier, American Staffordshire",2016-07-31 00:00:00+00:00,,True
630,Male,Chihuahua,2013-10-22 00:00:00+00:00,,True
631,Male,"Bulldog, American",2017-05-30 09:56:00+00:00,,True
632,Male,Great Pyrenees,2018-05-24 00:00:00+00:00,,True
633,Male,Pit Bull,2015-06-24 00:00:00+00:00,,True
634,Male,"Schnauzer, Miniature",2009-12-20 00:00:00+00:00,,True
635,Male,"Shepherd, German",2012-03-10 00:00:00+00:00,,True
636,Female,"Retriever, Labrador",2015-05-13 00:00:00+00:00,,True
637,Male,"Terrier, Yorkshire",2008-01-03 17:59:00+00:00,,True
638,Female,Pit Bull,2013-12-01 00:00:00+00:00,,True
639,Male,"Poodle, Standard",2018-11-20 00:00:00+00:00,2020-01-18T00:00:00.000Z,False
640,Female,Hound,2013-02-28 00:00:00+00:00,,True
641,Female,Cock-A-Poo,2011-02-27 18:09:00+00:00,,True
642,Male,"Shepherd, German",2018-11-21 00:00:00+00:00,,True
643,Male,"Shepherd, German",2016-12-09 00:00:00+00:00,,True
644,Male,Poodle,2009-08-04 14:30:00+00:00,,True
645,Female,Shih Tzu,2012-03-12 16:41:00+00:00,,True
646,Male,"Pointer, German Shorthaired",2018-05-05 00:00:00+00:00,,True
647,Female,Chow Chow,2015-10-19 00:00:00+00:00,,True
648,Female,Mixed Breed,2014-05-26 00:00:00+00:00,,True
649,Male,Great Pyrenees,2018-03-15 00:00:00+00:00,2020-10-05T00:00:00.000Z,True
650,Male,"Retriever, Labrador",2014-11-24 16:56:00+00:00,,True
651,Female,Boxer,2007-12-17 00:00:00+00:00,,True
652,Male,"Retriever, Golden",2016-03-12 17:12:00+00:00,,True
653,Male,"Terrier, Yorkshire",2006-08-16 00:00:00+00:00,,True
654,Male,Pomeranian,2013-04-26 16:48:00+00:00,,True
655,Male,Papillon,2008-08-16 17:19:00+00:00,,True
656,Male,Husky,2016-07-05 00:00:00+00:00,,True
657,Female,"Retriever, Golden",2013-01-24 08:02:00+00:00,,True
658,Male,Pug,2017-12-09 00:00:00+00:00,,True
659,Male,Shih Tzu,2012-04-04 00:00:00+00:00,,True
660,Female,"Retriever, Labrador",2019-06-10 00:00:00+00:00,,True
661,Female,"Retriever, Golden",2010-12-10 16:36:00+00:00,,True
662,Male,"Terrier, Soft-Coated Wheaten",2008-10-30 11:43:00+00:00,,True
663,Male,Chihuahua,2007-03-30 08:18:00+00:00,,True
664,Female,Mixed Breed,2014-06-29 00:00:00+00:00,,True
665,Male,Dalmatian,2006-08-11 00:00:00+00:00,2019-10-31T00:00:00.000Z,True
666,Male,Boxer,2015-03-16 00:00:00+00:00,,True
667,Male,"Spaniel, Springer",2008-07-05 00:00:00+00:00,,True
668,Male,"Retriever, Golden",2017-10-14 15:12:00+00:00,,True
669,Male,Pit Bull,2019-04-04 00:00:00+00:00,,True
670,Female,"Retriever, Golden",2010-08-02 00:00:00+00:00,,False
671,Male,"Sheepdog, Old English",2014-03-10 00:00:00+00:00,2020-10-20T00:00:00.000Z,True
672,Female,Chihuahua,2017-02-02 17:36:00+00:00,,False
673,Male,Pit Bull,2018-01-01 00:00:00+00:00,,True
674,Female,Pit Bull,2015-12-24 00:00:00+00:00,,True
675,Female,"Retriever, Golden",2014-03-08 00:00:00+00:00,,True
676,Male,Shiba Inu,2016-09-11 10:46:00+00:00,,True
677,Female,Pomeranian,2010-02-05 00:00:00+00:00,,True
678,Male,Cane Corso,2017-10-08 00:00:00+00:00,,False
679,Male,"Terrier, Yorkshire",2018-04-02 00:00:00+00:00,,True
680,Male,Shih Tzu,2008-05-15 11:37:00+00:00,,True
681,Male,Shiba Inu,2017-05-27 12:04:00+00:00,,False
682,Male,Mixed Breed,2016-04-12 00:00:00+00:00,,True
683,Female,Australian Cattle Dog,2014-08-06 00:00:00+00:00,,True
684,Male,"Shepherd, Australian",2019-04-17 12:29:00+00:00,,True
685,Female,"Shepherd, Australian",2017-09-09 00:00:00+00:00,,True
686,Male,Bichon Frise,2011-10-07 00:00:00+00:00,,True
687,Female,Pit Bull,2017-03-28 00:00:00+00:00,,True
688,Female,"Bulldog, English",2016-11-01 00:00:00+00:00,,True
689,Male,"Mountain Dog, Bernese",2018-04-06 00:00:00+00:00,,True
690,Male,"Pointer, English",2008-08-30 00:00:00+00:00,2020-05-08T15:28:00.000Z,True
691,Female,Sheltie,2012-03-02 08:20:00+00:00,,True
692,Male,Mastiff,2017-04-05 18:41:00+00:00,,True
693,Male,Mixed Breed,2012-07-25 18:09:00+00:00,,True
694,Male,Pit Bull,2012-11-04 00:00:00+00:00,,False
695,Female,"Terrier, Yorkshire",2015-11-13 16:53:00+00:00,,True
696,Male,"Terrier, Rat",2017-04-11 15:39:00+00:00,,True
697,Female,Corgi,2015-02-12 00:00:00+00:00,,True
698,Male,Chihuahua,2010-08-20 00:00:00+00:00,,True
699,Female,Husky,2018-05-17 12:08:00+00:00,,True
700,Female,"Terrier, American Pit Bull",2014-07-22 00:00:00+00:00,,True
701,Female,Pointer,2016-07-10 00:00:00+00:00,,True
702,Male,Terrier,2018-11-08 00:00:00+00:00,,True
703,Male,Boxer,2017-02-14 00:00:00+00:00,,True
704,Female,Shih Tzu,2015-05-02 10:05:00+00:00,,True
705,Male,Siberian Husky,2017-01-17 00:00:00+00:00,,True
706,Female,Collie,2018-03-08 00:00:00+00:00,,True
707,Male,Maltese,2017-03-16 10:02:00+00:00,,True
708,Female,Chihuahua (Long Coat),2010-05-27 08:37:00+00:00,,True
709,Male,Shih Tzu,2016-03-24 00:00:00+00:00,,True
710,Female,Chihuahua,2014-08-01 15:28:00+00:00,,True
711,Female,"Terrier, Boston",2005-06-24 18:48:00+00:00,,True
712,Male,Pit Bull,2016-06-01 00:00:00+00:00,,True
713,Male,"Schnauzer, Miniature",2017-07-07 00:00:00+00:00,,True
714,Male,"Retriever, Labrador",2011-10-30 18:00:00+00:00,,True
715,Male,"Bulldog, English",2017-07-18 16:52:00+00:00,,True
716,Female,Retriever,2018-10-23 00:00:00+00:00,,True
717,Male,"Terrier, Jack Russell",2005-11-02 16:57:00+00:00,2021-04-02T10:10:31.000Z,True
718,Male,Husky,2017-10-21 07:08:00+00:00,,False
719,Female,Boxer,2016-04-27 00:00:00+00:00,,True
720,Male,"Terrier, Yorkshire",2010-02-07 16:59:00+00:00,,True
721,Female,Mixed Breed,2016-10-23 00:00:00+00:00,,True
722,Male,Alaskan Malamute,2010-12-03 10:04:00+00:00,,True
723,Male,Mixed Breed,2016-10-20 00:00:00+00:00,,True
724,Male,Shiba Inu,2013-04-12 00:00:00+00:00,,True
725,Male,Pug,2018-01-02 00:00:00+00:00,,True
726,Female,Pit Bull,2008-01-20 00:00:00+00:00,2021-08-25T00:00:00.000Z,True
727,Male,"Retriever, Labrador",2017-09-13 10:06:00+00:00,,True
728,Male,Bulldog,2015-11-30 00:00:00+00:00,,True
729,Male,Beagle,2015-01-14 10:07:00+00:00,,True
730,Male,Great Dane,2015-11-21 03:00:00+00:00,2021-08-16T09:45:00.000Z,True
731,Female,"Shepherd, Australian",2015-07-05 15:14:00+00:00,,True
732,Male,Shih Tzu,2009-10-19 00:00:00+00:00,,True
733,Female,"Shepherd, German",2015-03-01 00:00:00+00:00,,True
734,Female,Mixed Breed,2018-12-18 00:00:00+00:00,,True
735,Male,"Terrier, Boston",2016-08-27 00:00:00+00:00,,True
736,Female,"Shepherd, German",2018-02-28 08:55:00+00:00,,True
737,Male,"Collie, Border",2011-03-28 13:17:00+00:00,,True
738,Male,Corgi,2014-12-07 00:00:00+00:00,2020-01-10T00:00:00.000Z,True
739,Male,Siberian Husky,2013-06-10 00:00:00+00:00,,True
740,Male,Mixed Breed,2018-12-08 09:01:00+00:00,,False
741,Male,"Bulldog, English",2017-10-01 00:00:00+00:00,,True
742,Female,"Schnauzer, Miniature",2012-02-04 00:00:00+00:00,,True
743,Female,Terrier,2017-06-11 15:57:00+00:00,,True
744,Female,"Retriever, Labrador",2016-09-23 10:41:00+00:00,,True
745,Male,"Retriever, Labrador",2013-06-09 07:41:00+00:00,,True
746,Female,"Spaniel, Springer",2011-08-31 00:00:00+00:00,,True
747,Male,Maltese,2015-02-17 00:00:00+00:00,,True
748,Female,Great Dane,2015-11-09 12:51:00+00:00,,True
749,Male,"Bulldog, French",2017-10-10 00:00:00+00:00,,True
750,Male,"Shepherd, German",2017-04-30 00:00:00+00:00,,True
751,Male,"Bulldog, English",2013-12-13 00:00:00+00:00,,True
752,Male,Mixed Breed,2013-08-01 00:00:00+00:00,2021-08-17T13:03:49.000Z,True
753,Male,"Bulldog, American",2018-05-02 16:28:00+00:00,,True
754,Female,Mixed Breed,2016-02-22 00:00:00+00:00,,True
755,Female,Husky,2014-01-01 00:00:00+00:00,,True
756,Male,Husky,2017-05-26 16:48:00+00:00,,True
757,Male,Schnauzer,2018-08-15 14:43:00+00:00,,True
758,Female,Mixed Breed,2015-08-27 14:01:00+00:00,,True
759,Male,Chihuahua,2015-02-18 08:24:00+00:00,,True
760,Male,Boxer,2010-01-01 00:00:00+00:00,,True
761,Male,Mixed Breed,2018-11-14 10:11:00+00:00,,True
762,Male,Mixed Breed,2010-07-04 13:44:00+00:00,2021-08-25T13:56:44.000Z,True
763,Male,Maltese,2015-05-14 00:00:00+00:00,,True
764,Male,"Retriever, Labrador",2014-03-19 00:00:00+00:00,,True
765,Female,"Shepherd, German",2017-07-21 12:17:00+00:00,,True
766,Female,"Retriever, Labrador",2008-07-28 00:00:00+00:00,2021-07-27T00:00:00.000Z,True
